reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
1d12ed46-72a1-4d2b-b2ed-cda0bf60423f,Zulkifli Zul,https://play-lh.googleusercontent.com/a-/ALV-UjVaxuBizptEGQKjOsGF2KFAWIt-Qa6SJs9vGh-IZfjEfBT8gO4,Setelah diperbaharui katanya telah dimodifikasi. Maksudnya apa? Perasaan tidak pernah di utak atik nih. Kecowa bahh,5,0,4.11.7,2024-05-02 01:00:17,,,4.11.7
42df6d79-44bc-48cf-92c5-d9571e85b568,Saprihadi,https://play-lh.googleusercontent.com/a/ACg8ocKl5n9DId4qOLmZXkYfQ1fIPNS6kH6ajjdpHxZDIC_QRtx7sA=mo,"Aplikasi error, saldo nga bisa dicek, tolong keluhan peserta direspon. Beri informasi dong",1,0,4.11.7,2024-04-04 13:14:04,,,4.11.7
c5d89112-017c-4ee8-8835-7b97a0c94eec,Nayla Salsabila,https://play-lh.googleusercontent.com/a-/ALV-UjUjzS6JiH2aHi98Xvgt_nYEv8yFvy_VtJ3tIPpy4LZr1KmRvgOX,"Pdahal jangan di uptade , perbaiki saja fitur nya. Ini mh mlah mkin ancur , gk bisa klaim di aplikasi jmo ketrngan FITUR DLAM PERBAIKAN mulu , mlah di arah kan ke lasik",1,0,4.11.3,2024-02-22 12:44:57,"
Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Jika membutuhkan informasi lebih lanjut silakan hubungi BPJAMSOSTEK melalui layanan 175, Email, Whatsapp atau Sosial media resmi -ND
",2024-02-23 04:06:48,4.11.3
d1429526-eec1-4403-978e-07dd759c94d1,Apr Zai jack,https://play-lh.googleusercontent.com/a/ACg8ocL_2LuTP4hGTrc7OzWjW8sXCDeEKARZT3dm1OKFFsItcawcog=mo,"Aplikasi nya Mantap, Cepat dan Akurat. Terimakasih..",5,0,4.11.7,2024-04-23 03:47:44,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan. Terimakasih telah menggunakan aplikasi JMO (Jamsostek Mobile), penilaian Sahabat sangat penting untuk peningkatan layanan kami. Apabila membutuhkan informasi, permintaan atau keluhan dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -DD",2024-04-23 06:41:31,4.11.7
5c52f96c-7ae2-481a-97eb-f9e762d62f39,Meilani Ifan,https://play-lh.googleusercontent.com/a/ACg8ocKglJCbvfmtAjxVZwC759qpGQHEPe5KfDksHgA1G2RjfMnSCw=mo,"Maaf bintang 1 dulu, menunggu update jmo tapi belum ada perubahan masih dalam peningkatan kapasitas terus padahal sudah menunggu lama",1,0,4.11.3,2024-03-14 13:13:17,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -Dede",2024-03-15 05:45:58,4.11.3
0ceeac3a-6a1c-4c9f-a825-f2f2e95818ac,Bayu Septian,https://play-lh.googleusercontent.com/a-/ALV-UjX2C0_qjg84v9VDI93TEIB60V2XoeFY_Iu5na77XAXBZ8oSEB-C,Percuma mau klaim bukannya lebih cepat malah makin lama.. jangka waktu hampir satu bulan buat klaim mending langsung ke kantornya gak guna..,1,0,4.11.3,2024-03-29 22:34:50,,,4.11.3
9592838d-a7a0-4786-b9b1-2a29873c8de3,Alpanus Krismanto,https://play-lh.googleusercontent.com/a-/ALV-UjU-hIszMs1xHImOwWNywsfbuqTScQGoBHNfU--QapzPO-21w1A_,"Sepengetahuan saya, terlepas dari aturan ini, itu, dan sbagainya YANG MAU SAYA KLAIM ITU DUIT SAYA. sudah sya tunjukin berkas yg dmnta saat ingin klaim, dan itu di terima.. Satu hari sblum waktu buat mengubungi.. Masuk lah email kelean.. Kurang lagi satu.. Dan alasan tidak dilampirkan.. YA TUHANN.. DUIT SAYA ITU .",1,0,4.11.3,2024-03-06 16:52:19,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala klaim JHT agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -IO",2024-03-07 04:26:20,4.11.3
316cefdd-4d54-4ee6-bc28-b6fad3a53f53,Ninis Fitria Misar,https://play-lh.googleusercontent.com/a-/ALV-UjUiiJ9M2XFkHX4xE9JGFhb4Yf4-p1rw3AET3xDIdjf9v-DbOslv,"Kenapa begitu sulit daftar akun baru selalu mengulang di kata sandi, lupa kata sandi pun ga bisa reset kata sandi membingungkan payaaaaah",1,0,4.11.7,2024-05-07 02:26:41,,,4.11.7
fcb75be9-22ee-4c56-aef1-569da9eb2d0a,Yosafat Strezo,https://play-lh.googleusercontent.com/a/ACg8ocL66KojLhItA1IHcVPKo8f6wxu3img4sqqDS-DwSmViZgXQmQ=mo,"Ini kenapa sih, klaim JHT selalu ""fitur sedang dalam peningkatan kapasitas"", giliran ke lapak asik malah antri gak jelas, padahal kan tinggal ngasih data doang, tolong lah plis solusi nya",2,0,4.11.3,2024-03-01 00:10:39,,,4.11.3
09c86b95-6a6d-4b14-af0d-9b00367573f7,Muhammad Muchlissin,https://play-lh.googleusercontent.com/a/ACg8ocKc5T_w8Np73f0fuEP0SSLu96l90ptLV3XGRwl2DaO7B3oLHA=mo,"Gak bisa bekerja Tangan kiri saya patah Mengalami perubahan bentuk dari sini, Buat beli camilan / Snack.",5,0,4.11.4,2024-03-26 20:50:50,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala klaim agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -Aoi",2024-03-27 11:01:52,4.11.4
6aacb755-a808-4946-b412-8767739f05a9,Alfarezel KyraArfan,https://play-lh.googleusercontent.com/a/ACg8ocJucPIxJDo_z7dCB8v3RjPkXxSsxgGuOzp9B04-W0jTJBRxcg=mo,"Aplikasi apaan tiap hari penyempurnaan terus, bukan nya mempermudah malah mempersulit",1,0,4.11.7,2024-04-01 23:38:59,,,4.11.7
eb3f0edb-7a1a-4d6f-872d-73c974450760,Adian Ritonga,https://play-lh.googleusercontent.com/a/ACg8ocIIrkMDmRzz8MCfpbAUa7hWWp4Emfz2FRcArh3gT753VR0rXw=mo,"Kenapa saldo jht saya tidak terlihat di aplikasi, yg terlihat hanya saldo jht di pt lama? Saya juga tidak bisa melakukan pengkinian data karena saya diminta memasukkan nomor kartu yang saya merasa tidak pernah memilikinya",3,0,4.11.0,2024-03-10 13:53:12,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -Ryu",2024-03-12 07:00:25,4.11.0
f3d434d6-4f10-4840-b23d-c7a9c8b5bf16,Wina Panduwinata,https://play-lh.googleusercontent.com/a/ACg8ocJ6fWVJdVcVukkqReDB1Agw3yF_b45DbGAYJM94IuITs4IgXw=mo,Makin di persulit aja mau klaim hak sendiri aja masa harus nunggu 2 bulan baru di wawancara. Kalim lewat ini aplikasi ngga bisa terus sistem di perbarui aja. Suruh lewat lapak asik malah suruh nunggu dua bulan baru di wawancara. Yg benar saja. Org butuh dana darurat malah suruh nunggu dua bulan. Sungguh aneh negri ini. Klaim hak sendiri sulit nya minta ampun.,1,0,4.11.3,2024-03-19 08:47:38,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala klaim, agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -Banyu",2024-03-20 05:56:05,4.11.3
9f220970-d708-45a4-8361-7f0bf425aa58,albab beran,https://play-lh.googleusercontent.com/a-/ALV-UjXHP5Nh30y-pLD2tjstWp_6-r8jVz_MTvR4FT53LhpOmeagBqg,"Pelayanan sangat memuaskan, orangnya jg rama2.",5,0,4.11.7,2024-04-30 23:35:14,,,4.11.7
13d05040-b5e9-40a5-ae92-94c196febbdf,didik noerhadianto 354,https://play-lh.googleusercontent.com/a-/ALV-UjUtHAQBLvmdQRCJ4joGrVehEaDgYxtNuBcMV5tcdQ3I1JtD_nU,"Sangat bermanfaat bagi sy yg berusia lanjut tapi msh dibutuhkan oleh perusahaan dimana sy bekerja... dimana sy bisa bekerja dgn tenang dan merasa terlindungi dan terfasilitasi dlm hal Jaminan hari tua , kecelakaan kerja dan kematian dalam pekerjaan....",5,0,4.11.4,2024-03-24 23:15:18,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan. Terimakasih telah menggunakan aplikasi JMO (Jamsostek Mobile), penilaian Sahabat sangat penting untuk peningkatan layanan kami. Apabila membutuhkan informasi, permintaan atau keluhan dapat menghubungi Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Tks -Iqbal
",2024-03-25 04:38:04,4.11.4
4cb4a7d5-4571-4bc4-958b-e4857ff23a59,Arwi Wibowo,https://play-lh.googleusercontent.com/a-/ALV-UjWIkueZq7Iq3uCrqI8wGwdmnf5_Knrq3V5NRin3GwU29Fc6Yms,"Aplikasi sudah lumayan,tapi ada menu pengkinian data, di klik tidak berfungsi,ujungnya cs juga Untuk menu pengkinian data harap dihapus saja,percuma (tidak ada manfaat)",2,8,4.9.4,2023-12-07 12:49:40,,,4.9.4
16656c69-b0d4-4973-8d69-577129ef0925,Angga Pranowo,https://play-lh.googleusercontent.com/a-/ALV-UjXifED4L74RiHRLh1yyPqRGIPsT28Vo0VJg4Z9CbZjWURnRG3yE,Pelayanan nya terlalu lama menunggu verifikasi/wawancara online (35 hari dri tgl pendaftaran) . Mau ambil uang sendiri aja nunggu nya kelamaan. Pliss untuk kedepan waktu antri di buat 7hari kerja paling maksimal,1,0,4.11.3,2024-03-15 14:46:41,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala klaim, agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -Banyu",2024-03-20 09:35:46,4.11.3
0b002251-0913-46b7-8328-cef99dc8659f,Riska Mulyani,https://play-lh.googleusercontent.com/a/ACg8ocLuwqv8m7esOaAKZFpPf3r2Zmlr_4V0KlMYpfiOABVJdFPmrw=mo,Kecewa banget aplikasi ini kata nya nik sudah terdaftar tapi email gak terverifikasi. Percuma. Buang buang data aja. Korup semua,1,0,4.11.3,2024-02-20 14:19:50,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Jika membutuhkan informasi lebih lanjut silakan hubungi BPJAMSOSTEK melalui layanan 175, Email, Whatsapp atau Sosial media resmi -Lita",2024-02-22 08:59:01,4.11.3
187ba619-042c-4c5c-9966-cd2050b2d0d4,mesti kartika,https://play-lh.googleusercontent.com/a-/ALV-UjVFx8BEitapvAjG5iYxdIKE0sELIV4F-XeFxDO8-2RVIO7ehx09,Semakin di update ke versi yg baru semakin sulit aplikasi digunakan. Error terus.,1,0,4.11.4,2024-03-25 05:26:12,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -SK
",2024-03-26 11:51:27,4.11.4
47904454-3757-4b03-b93f-69974aa008ff,Gudang20a Bawah,https://play-lh.googleusercontent.com/a/ACg8ocKfNu8EuXgJEjS8gNHvdRDFO8TIwve1gmktU7OTGGuBvwKTGw=mo,"Aplikasi makin lama makin tidak jelas, makin cacat, sudah pembaruan di suruh pembaruan lagi, tolong programmer JMO di benarkan lagi apk nya",1,0,4.11.3,2024-03-08 12:29:02,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Jika membutuhkan informasi lebih lanjut silakan hubungi BPJAMSOSTEK melalui layanan 175, Email, Whatsapp atau Sosial media resmi -AD
",2024-03-22 10:37:09,4.11.3
a6cff771-e1ef-4550-8e5e-88114a3c94b6,abdullah mar'i,https://play-lh.googleusercontent.com/a-/ALV-UjWHGx5Edh5LTr_NKisQYDR1gjc4-84a7mGJBp2Raea0ZQHn6yZZ,"Tolong formulir pendaftarannya formatnya yg jelas, contoh pas masukin tgl lahir itu jangan text box bikin pusing yg isi, ditambah pas log in muncul cek koneksi internet anda padahal udah ganti koneksi berkali kali tetep aja cek koneksi internet anda",1,2,4.10.2,2023-12-25 08:37:10,"Mohon maaf atas ketidaknyamanan Bapak/Ibu,
BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi untuk lebih memudahkan pelayanan terhadap peserta.
Jika ada kendala dpt menghubungi Layanan Masyarakat (Contact Center) 175 melalui Telp 175 atau email: care@bpjsketenagakerjaan.go.id
Terimakasih -TF",2021-05-07 10:29:34,4.10.2
50fbf913-41c5-4230-9a04-1a413048c72a,Rahmat Hidayat,https://play-lh.googleusercontent.com/a/ACg8ocJJdvqd1Ot6wtks3cFIDQHRPe113nhQzLmZRKVkEQXbix7nAQ=mo,"Aplikasi bagus sekali,sangat membatu untuk melihat perkembangan",5,0,4.11.7,2024-05-18 18:45:53,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan. Terimakasih telah menggunakan aplikasi JMO (Jamsostek Mobile), penilaian Sahabat sangat penting untuk peningkatan layanan kami. Apabila membutuhkan informasi, permintaan atau keluhan dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -AD
",2024-05-20 14:06:13,4.11.7
2e326cfe-acca-4984-82f3-bf3bcf9f3645,dhea candraningtyas,https://play-lh.googleusercontent.com/a-/ALV-UjV2fW9F1Y7Yu2L4Z0ea70Up68u1Q499t5-xqxUXoRE2AMduAI4,"Ini kenapa ya data tidak tersedia,info saldo hilang, padahal saya masih aktif bayar dari perusahaan,terus solusi gimana tolong dong yang tanggung jawab dan jelas",1,1,4.11.7,2024-04-26 11:18:58,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Jika membutuhkan informasi lebih lanjut silakan hubungi BPJAMSOSTEK melalui layanan 175, Email, Whatsapp atau Sosial media resmi -Ryu
",2024-04-29 11:18:17,4.11.7
81e9f166-1fcc-4548-91f5-11a6bb415162,Anhar Alhabibi Manurung,https://play-lh.googleusercontent.com/a-/ALV-UjWIQPf6_fbvQWx8SMOsL9NQIYscspZ18-T1bds6K4sSymsyq1Ur,"Aplikasi nya ini selalu minta perbaharui, sebulan lebih 3 x minta perbaharui, bukannya makin bagus",1,0,4.11.6,2024-03-28 13:21:34,,,4.11.6
d159834d-1e25-4c13-8cad-faa64da9239f,Andika Chipruts,https://play-lh.googleusercontent.com/a-/ALV-UjXTAifMe4TG5PTko5p8b-oLUkBA43Rmci9_RaE_RBEq1kiz3gVB,"Kenapa sekarang JMO tidak bisa claim pencairan, padahal kepesertaan sudah non aktif.. mau pencairan malah di arahkan ke lapak asik.. tolong dong JMO segera di perbaiki aplikasinya.",4,0,4.11.3,2024-02-22 08:12:26,,,4.11.3
69a55682-c737-4026-8d8e-9c0e6e32335e,Firman Syah,https://play-lh.googleusercontent.com/a/ACg8ocJVD89JutT8RcYhlPHi2X4GLldnP5bijXwlp49pnKebk0_zwg=mo,Kalo bisa d kasih rating 0 mending dah Aplikasi bobrok ciptaan pemerintah program ga ada yg jelas sampe ke arah digital pun ga jelas Korup mulu kerja kagak bisa segala gaya2in bikin aplikasi,1,0,4.11.4,2024-03-25 02:37:07,"Yth. Bapak/Ibu pengguna aplikasi BPJAMSOSTEK, mohon maaf atas ketidaknyamanannya. Kami terus melakukan peningkatan kualitas aplikasi, terkait kendala pada aplikasi JMO agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -Iqbal
",2024-03-25 03:42:07,4.11.4
0307a713-9e34-44f7-955c-e49265846289,Pegang Rodame,https://play-lh.googleusercontent.com/a/ACg8ocLLM8Jn9RG3PweOSY6_JLrsVQf7yfe6HdzHWklcQR6YI3lYFw=mo,"Sebelumnya saya sudah mengunakan layanan JMO, terus lupa possword, pas mau update lagi, password tidak sesuai dan tidak valid, apa masalah pada aplikasi ini,,?",2,0,4.11.3,2024-03-07 13:47:37,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala lupa password agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. -DD
",2024-03-08 04:31:26,4.11.3
55022430-4a93-4e06-9709-dd6d19617493,April Abay,https://play-lh.googleusercontent.com/a-/ALV-UjWjovgl21idOdvZTQ2iilSxHrm8VYlEZgDI1U4q5axgdOc0ZlNlwQ,Di update malah enggk bisa cek saldo parah.. mau klaim aja susah. Harus pake lapak asik segala. Semua di duitin,1,0,4.11.6,2024-03-27 12:21:26,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Jika membutuhkan informasi lebih lanjut silakan hubungi BPJAMSOSTEK melalui layanan 175, Email, Whatsapp atau Sosial media resmi -Ryu",2024-03-28 13:39:35,4.11.6
a7e0091b-a772-4154-af2a-f6713ee8a0ef,Amelia Wahyuningsih,https://play-lh.googleusercontent.com/a-/ALV-UjWxsmeJRGL669xhv4N-RLDjvn-PG4cW6tI3ssD5rCWhsVeKCEtL,"Aplikasinya tidak bisa dibuka, sudah dicoba download hapus 2x tapi tetap sama saja.",4,0,4.11.4,2024-03-25 08:07:32,"Yth. Bapak/Ibu pengguna aplikasi BPJAMSOSTEK, mohon maaf atas ketidaknyamanannya. Kami terus melakukan peningkatan kualitas aplikasi, terkait kendala gagal login agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -Iqbal
",2024-03-25 03:31:16,4.11.4
3e12f7f4-1526-4a07-9805-0dac2f0dfe96,Ron Roy,https://play-lh.googleusercontent.com/a-/ALV-UjVqzvQRtbnRaxtL7VPBEXLS21wvvk9xG5j8lNN1nS7JZj9sZJYK,"semoga jaringan dan fasilitas untuk mempermudah bisa di tingkatkan lagi,terima kasih🙏",5,1,4.11.7,2024-04-14 11:51:52,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan. Terimakasih telah menggunakan aplikasi JMO (Jamsostek Mobile), penilaian Sahabat sangat penting untuk peningkatan layanan kami. Apabila membutuhkan informasi, permintaan atau keluhan dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -HR",2024-04-16 03:41:51,4.11.7
028184a8-846b-4f4b-8c86-f465da7553f6,Ilham Miftahul Fadillah,https://play-lh.googleusercontent.com/a/ACg8ocJxNtAIvZsHMgjIpH4tLRcQEZIdil53kLR0Xkcb1Ruu_CQeyw=mo,"Kenapa dah susah bener kalo mau masuk periksa koneksi, harus log out, stak, padahal udah pake data sama wifi sama aja",2,0,4.11.3,2024-03-07 02:08:57,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala login agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -IO",2024-03-07 03:51:28,4.11.3
77c1672b-c5f7-4c4e-9c47-34c09fe0150a,Hamzah Sehe,https://play-lh.googleusercontent.com/a-/ALV-UjXS1tGs9e8B6ZVahIiakISFiyYVnSiQeiZfKGsCEhCt4yfJ24Y-,"Saat ingin menginput email pada jendela login, aplikasi langsung logout. Tidak ada solusi. Edit : Jawabannya developer begini terus dari beberapa bulan lalu, tetap tidak ada solusi.",1,2,4.10.2,2023-12-26 02:21:27,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -AD
",2023-12-14 06:23:37,4.10.2
05706623-2f8f-440b-9df1-573d66d819c6,Ferdika Dika,https://play-lh.googleusercontent.com/a/ACg8ocIhDJ6fB8wq-l8WkwUa2_cwk5-2mpA9Wd8tdJKwTqVcgNaKaA=mo,"Makin hari semakin gk jls ne aplikasi..bukan semangkin baik justru semangkin memburukkk.. Saya sudah perbaharui tapi tidak bisa login, saya sudah coba uninstal dan instal lagi hasil tetap sama saja (tidak bisa login) Parah...!!",1,0,4.10.2,2023-12-18 13:52:38,,,4.10.2
ea707aa4-1429-4268-90d0-93949da67de3,Alam Alam,https://play-lh.googleusercontent.com/a/ACg8ocIjLe8JXfMcORCb5Se4Qwe5LCcajy1bdhqSCGcrQ13bflvTMQ=mo,"Baru mendaftar, kode verifikasi tidak pernah di kirim, aneh",1,0,4.11.7,2024-05-02 03:21:35,,,4.11.7
c93f2ae1-b1ce-496a-8a64-791e9bb88c27,Kopi Hitam,https://play-lh.googleusercontent.com/a-/ALV-UjVgr5o4bMMKudG6FuQ6KSwjcafb_C5DDJQ0kYMaxAu-PGiPKN14,"Kenapa email belom terdaftar trs ?padahal jelas2 udah benar, kalau emang apk ini tidak bisa di pergunakan dengan maksimal rugi dong apalagi udah bayar ..",1,0,4.11.3,2024-03-10 18:06:47,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -Ryu",2024-03-12 06:43:38,4.11.3
0e7a968f-3dce-420a-9440-f01c358e88ce,Winda Aprilianti,https://play-lh.googleusercontent.com/a-/ALV-UjVlMDrs52vL_7VYUnykvCYenC0uqBfWtvsPvrI2bFpe9SJnJKZQ,"Setiap kali buka aplikasi ini selalu update, seminggu bisa 3 sampe 4x update. Aneh banget",2,0,4.11.7,2024-03-28 12:55:32,,,4.11.7
20d06575-7115-4390-a97c-2f64d7ee93e7,Whisnu Noegraha,https://play-lh.googleusercontent.com/a-/ALV-UjXDh2bLE_Hd5W_ewkVe88FkHebDGkcZg-4AZFKCl3uX1l9H8ClF,"Parah, setelah update terbaru malah kagak bisa dibuka alias force closed",1,1,4.11.4,2024-03-25 20:34:38,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -Ryu",2024-03-12 09:13:37,4.11.4
7b98fc90-c200-4e85-bc7b-e9ef7b9cd317,Sigit Tri,https://play-lh.googleusercontent.com/a/ACg8ocIEq_RlvAbJnUx4EEyGKdBj16Dey2T_FQpzJRgmDgO95FAFdQ=mo,Apk lemot banget masa pengkinian data gak bisa terus peningkatan kapasitas terus mau sampe kapan,1,0,4.11.4,2024-03-25 06:48:49,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -SK
",2024-03-26 10:45:38,4.11.4
94c03e6e-286b-492b-8e19-9bb0a05dfe39,ISHAL CHANNEL TV OFFICIAL,https://play-lh.googleusercontent.com/a-/ALV-UjUywVlI_UhP2oBm9eUeM2Z2qDv7-BwWcJy_J0LUg1rU7r0KVC3g,Sangat mudah dan aplikasi jmo lebih gampang dan fiturnya sangat mudah di pahami,5,0,4.11.7,2024-04-18 04:31:15,"Yth. Bapak/ibu pengguna aplikasi BPJS Ketenagakerjaan. Terimakasih telah menggunakan aplikasi JMO (Jamsostek Mobile), penilaian Sahabat sangat penting untuk peningkatan layanan kami. Apabila membutuhkan informasi, permintaan atau keluhan dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -IO",2024-04-19 07:20:23,4.11.7
786040e7-284e-4255-961d-48edbd469c63,Renaldi Kelvin,https://play-lh.googleusercontent.com/a-/ALV-UjWpUcbK6TWKPM6IBGknoLzBzido3qN75Jdc1M6NlwCI_KveCAie,"Gaktau lagi mau gimana, saya bener2 butuh uang untuk istri saya lahiran, jalan keluar cuma lewat ini, tetapi bener2 dipersulit oleh pihak bpjs, sudah datang ke kantor cabang tetapi ditolak, harus melalui online",1,0,4.11.7,2024-04-01 05:07:55,,,4.11.7
8d362618-697f-473d-9553-7be7c1e50348,Rahmad Febrianto,https://play-lh.googleusercontent.com/a-/ALV-UjVt6704uW9iGsDJ3Gba6o3eD27O0tD0YhVOy9_MBAJPckZv0wPZ,Mau tanya kok apk nya tidak bisa di buka padahal mau cek saldo malah keluar sendiri jmo tidak menanggapi mhon informasi nya kesalahan dimana,5,0,4.11.7,2024-04-20 04:08:01,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan. Terimakasih telah menggunakan aplikasi JMO (Jamsostek Mobile), penilaian Sahabat sangat penting untuk peningkatan layanan kami. Apabila membutuhkan informasi, permintaan atau keluhan dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -AD
",2024-04-22 10:07:42,4.11.7
